fecha,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2022-05-24,2200,403,446,945,96,90,106,44,50,20
2022-05-25,1593,439,268,626,89,63,16,53,33,6
2022-05-26,1600,259,411,659,118,57,32,28,25,11
2022-05-27,1356,301,310,449,74,66,66,22,56,12
2022-05-28,658,219,128,186,46,32,21,10,13,3
2022-05-29,147,11,25,104,7,0,0,0,0,0
2022-05-30,1238,227,277,506,66,39,53,29,31,10
2022-05-31,2094,480,420,692,101,142,164,51,36,8
2022-06-01,1468,355,276,534,79,73,60,40,31,20
2022-06-02,1317,340,245,450,63,69,56,45,32,17
2022-06-03,1508,404,289,512,56,75,79,59,27,7
2022-06-04,1171,318,239,440,51,55,35,19,8,6
2022-06-05,241,37,50,146,2,2,0,0,0,4
2022-06-06,1298,177,303,598,49,22,43,59,40,7
2022-06-07,1736,381,356,668,72,50,80,82,40,7
2022-06-08,1786,398,352,703,68,80,57,71,50,7
